observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,Heading(CO_321:1000036),Heading(CO_321:1000036).date,Height(CO_321:1000218),Height(CO_321:1000218).date,PlantEstablishment(WIPO:0000272),PlantEstablishment(WIPO:0000272).date,SeedArea(CO_321:1000144),SeedArea(CO_321:1000144).date,SeedLength(CO_321:1000146),SeedLength(CO_321:1000146).date,SeedWidth(CO_321:1000147),SeedWidth(CO_321:1000147).date
7,3292468,BS3,Barley_Spring_MTA,63491,https://doi.org/10.15454/ZGU21F,Risk,BLOCK>PLOT,,,,,25,14,"BLOCK>PLOT:7,BLOCK:9",2015,65,2015-05-15T02:00:00Z,67,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.8,2015-10-26T01:00:00Z,9.2,2015-10-26T01:00:00Z,4.2,2015-10-26T01:00:00Z
1,3291966,BS3,Barley_Spring_MTA,63492,https://doi.org/10.15454/YHN70D,Ilmen,BLOCK>PLOT,,,,,1,1,"BLOCK>PLOT:1,BLOCK:1",2015,75,2015-05-25T02:00:00Z,75,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,20,2015-11-03T01:00:00Z,8.2,2015-11-03T01:00:00Z,3.3,2015-11-03T01:00:00Z
15,3291976,BS3,Barley_Spring_MTA,63493,https://doi.org/10.15454/LSNL3D,Temp,BLOCK>PLOT,,,,,1,9,"BLOCK>PLOT:15,BLOCK:2",2015,65,2015-05-15T02:00:00Z,63,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.5,2015-11-19T01:00:00Z,10,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z
19,3292267,BS3,Barley_Spring_MTA,63494,https://doi.org/10.15454/6GU3JY,Omskij 80,BLOCK>PLOT,,,,,15,16,"BLOCK>PLOT:19,BLOCK:4",2015,74,2015-05-24T02:00:00Z,86,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.3,2015-10-26T01:00:00Z,9.3,2015-10-26T01:00:00Z,3.5,2015-10-26T01:00:00Z
15,3292501,BS3,Barley_Spring_MTA,63499,https://doi.org/10.15454/EJWMR5,Tselinij 213,BLOCK>PLOT,,,,,27,8,"BLOCK>PLOT:15,BLOCK:8",2015,71,2015-05-21T02:00:00Z,76,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.8,2015-11-30T01:00:00Z,9.2,2015-11-30T01:00:00Z,3.7,2015-11-30T01:00:00Z
41,3292183,BS3,Barley_Spring_MTA,63495,https://doi.org/10.15454/PBD16I,Primorskij 89,BLOCK>PLOT,,,,,11,12,"BLOCK>PLOT:41,BLOCK:5",2015,82,2015-06-01T02:00:00Z,73,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,21.9,2015-11-30T01:00:00Z,8.5,2015-11-30T01:00:00Z,3.5,2015-11-30T01:00:00Z
11,3292545,BS3,Barley_Spring_MTA,63495,https://doi.org/10.15454/PBD16I,Primorskij 89,BLOCK>PLOT,,,,,29,14,"BLOCK>PLOT:11,BLOCK:9",2015,75,2015-05-25T02:00:00Z,76,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.7,2015-11-20T01:00:00Z,9.5,2015-11-20T01:00:00Z,3.6,2015-11-20T01:00:00Z
55,3292378,BS3,Barley_Spring_MTA,63496,https://doi.org/10.15454/OHWRYS,Doneckij 650,BLOCK>PLOT,,,,,21,6,"BLOCK>PLOT:55,BLOCK:7",2015,74,2015-05-24T02:00:00Z,73,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.6,2015-10-28T01:00:00Z,9.2,2015-10-28T01:00:00Z,4,2015-10-28T01:00:00Z
45,3292167,BS3,Barley_Spring_MTA,63497,https://doi.org/10.15454/KEHMJW,Odesskij 100,BLOCK>PLOT,,,,,10,19,"BLOCK>PLOT:45,BLOCK:4",2015,67,2015-05-17T02:00:00Z,73,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28,2015-11-30T01:00:00Z,11.1,2015-11-30T01:00:00Z,3.5,2015-11-30T01:00:00Z
65,3292506,BS3,Barley_Spring_MTA,63498,https://doi.org/10.15454/PLHVFG,Zhodinskij 5,BLOCK>PLOT,,,,,27,13,"BLOCK>PLOT:65,BLOCK:8",2015,76,2015-05-26T02:00:00Z,78,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,19.1,2015-10-26T01:00:00Z,6.9,2015-10-26T01:00:00Z,3.5,2015-10-26T01:00:00Z
16,3292280,BS3,Barley_Spring_MTA,63500,https://doi.org/10.15454/GKPXOJ,Granal,BLOCK>PLOT,,,,,16,9,"BLOCK>PLOT:16,BLOCK:5",2015,80,2015-05-30T02:00:00Z,85,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.6,2015-10-26T01:00:00Z,8.6,2015-10-26T01:00:00Z,3.8,2015-10-26T01:00:00Z
26,3292450,BS3,Barley_Spring_MTA,63500,https://doi.org/10.15454/GKPXOJ,Granal,BLOCK>PLOT,,,,,24,16,"BLOCK>PLOT:26,BLOCK:9",2015,74,2015-05-24T02:00:00Z,96,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.4,2015-11-30T01:00:00Z,9.5,2015-11-30T01:00:00Z,3.7,2015-11-30T01:00:00Z
13,3292346,BS3,Barley_Spring_MTA,63502,https://doi.org/10.15454/6MNSOR,Nutans 115,BLOCK>PLOT,,,,,19,15,"BLOCK>PLOT:13,BLOCK:4",2015,63,2015-05-13T02:00:00Z,62,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.3,2015-11-20T01:00:00Z,9.5,2015-11-20T01:00:00Z,3.6,2015-11-20T01:00:00Z
20,3292514,BS3,Barley_Spring_MTA,63543,https://doi.org/10.15454/YZCD0V,MR 3/51,BLOCK>PLOT,,,,,28,2,"BLOCK>PLOT:20,BLOCK:7",2015,74,2015-05-24T02:00:00Z,72,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.7,2015-12-01T01:00:00Z,9.3,2015-12-01T01:00:00Z,4,2015-12-01T01:00:00Z
7,3292292,BS3,Barley_Spring_MTA,63503,https://doi.org/10.15454/AXL0ZA,Auksinjai,BLOCK>PLOT,,,,,17,1,"BLOCK>PLOT:7,BLOCK:6",2015,80,2015-05-30T02:00:00Z,61,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.4,2015-10-27T01:00:00Z,10.9,2015-10-27T01:00:00Z,3.6,2015-10-27T01:00:00Z
54,3292034,BS3,Barley_Spring_MTA,63504,https://doi.org/10.15454/IQBI6W,Klepeninskij,BLOCK>PLOT,,,,,4,6,"BLOCK>PLOT:54,BLOCK:1",2015,82,2015-06-01T02:00:00Z,64,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.3,2015-11-30T01:00:00Z,10.8,2015-11-30T01:00:00Z,3.4,2015-11-30T01:00:00Z
59,3292344,BS3,Barley_Spring_MTA,63505,https://doi.org/10.15454/JDA5OW,Afrasiab,BLOCK>PLOT,,,,,19,13,"BLOCK>PLOT:59,BLOCK:5",2015,68,2015-05-18T02:00:00Z,65,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.9,2015-11-04T01:00:00Z,9.5,2015-11-04T01:00:00Z,3.6,2015-11-04T01:00:00Z
3,3292225,BS3,Barley_Spring_MTA,63506,https://doi.org/10.15454/FRXXEU,K 9338,BLOCK>PLOT,,,,,13,14,"BLOCK>PLOT:3,BLOCK:4",2015,67,2015-05-17T02:00:00Z,78,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.7,2015-11-19T01:00:00Z,8.8,2015-11-19T01:00:00Z,4,2015-11-19T01:00:00Z
66,3292557,BS3,Barley_Spring_MTA,63507,https://doi.org/10.15454/EBKSO9,K 16411,BLOCK>PLOT,,,,,30,7,"BLOCK>PLOT:66,BLOCK:7",2015,74,2015-05-24T02:00:00Z,93,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.7,2015-12-01T01:00:00Z,9.8,2015-12-01T01:00:00Z,3.6,2015-12-01T01:00:00Z
20,3292077,BS3,Barley_Spring_MTA,63508,https://doi.org/10.15454/N2U6WR,K 3222,BLOCK>PLOT,,,,,6,9,"BLOCK>PLOT:20,BLOCK:2",2015,70,2015-05-20T02:00:00Z,81,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.2,2015-11-20T01:00:00Z,9,2015-11-20T01:00:00Z,3.8,2015-11-20T01:00:00Z
35,3292503,BS3,Barley_Spring_MTA,63509,https://doi.org/10.15454/5AAKN9,Vjatich,BLOCK>PLOT,,,,,27,10,"BLOCK>PLOT:35,BLOCK:8",2015,76,2015-05-26T02:00:00Z,80,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.2,2015-12-01T01:00:00Z,12.6,2015-12-01T01:00:00Z,2.7,2015-12-01T01:00:00Z
30,3292215,BS3,Barley_Spring_MTA,63510,https://doi.org/10.15454/IIEGDL,K 4511,BLOCK>PLOT,,,,,13,4,"BLOCK>PLOT:30,BLOCK:6",2015,72,2015-05-22T02:00:00Z,74,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.4,2015-11-03T01:00:00Z,9.1,2015-11-03T01:00:00Z,4,2015-11-03T01:00:00Z
36,3292522,BS3,Barley_Spring_MTA,63511,https://doi.org/10.15454/96BDYD,K 9511,BLOCK>PLOT,,,,,28,10,"BLOCK>PLOT:36,BLOCK:8",2015,70,2015-05-20T02:00:00Z,79,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,32.7,2015-10-26T01:00:00Z,10.4,2015-10-26T01:00:00Z,4.2,2015-10-26T01:00:00Z
48,3292561,BS3,Barley_Spring_MTA,63512,https://doi.org/10.15454/PQNALX,Pallidum 45,BLOCK>PLOT,,,,,30,11,"BLOCK>PLOT:48,BLOCK:8",2015,74,2015-05-24T02:00:00Z,79,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.6,2015-10-19T02:00:00Z,10.4,2015-10-19T02:00:00Z,3.6,2015-10-19T02:00:00Z
15,3292273,BS3,Barley_Spring_MTA,63514,https://doi.org/10.15454/SFPGQE,Tulunskii 23/11,BLOCK>PLOT,,,,,16,2,"BLOCK>PLOT:15,BLOCK:6",2015,61,2015-05-11T02:00:00Z,73,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.9,2015-10-26T01:00:00Z,9.1,2015-10-26T01:00:00Z,4,2015-10-26T01:00:00Z
58,3292211,BS3,Barley_Spring_MTA,63515,https://doi.org/10.15454/CCND5F,K 10693,BLOCK>PLOT,,,,,12,20,"BLOCK>PLOT:58,BLOCK:4",2015,69,2015-05-19T02:00:00Z,75,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.4,2015-11-19T01:00:00Z,9.9,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z
46,3292452,BS3,Barley_Spring_MTA,63515,https://doi.org/10.15454/CCND5F,K 10693,BLOCK>PLOT,,,,,24,18,"BLOCK>PLOT:46,BLOCK:9",2015,67,2015-05-17T02:00:00Z,82,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29.6,2015-11-03T01:00:00Z,9.7,2015-11-03T01:00:00Z,4.1,2015-11-03T01:00:00Z
22,3292201,BS3,Barley_Spring_MTA,63516,https://doi.org/10.15454/HIWGOH,Gelios,BLOCK>PLOT,,,,,12,10,"BLOCK>PLOT:22,BLOCK:5",2015,76,2015-05-26T02:00:00Z,74,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.2,2015-11-30T01:00:00Z,11.6,2015-11-30T01:00:00Z,3.5,2015-11-30T01:00:00Z
42,3292567,BS3,Barley_Spring_MTA,63516,https://doi.org/10.15454/HIWGOH,Gelios,BLOCK>PLOT,,,,,30,17,"BLOCK>PLOT:42,BLOCK:9",2015,69,2015-05-19T02:00:00Z,67,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.3,2015-10-21T02:00:00Z,8.7,2015-10-21T02:00:00Z,3.9,2015-10-21T02:00:00Z
23,3292011,BS3,Barley_Spring_MTA,63517,https://doi.org/10.15454/1KZXNF,K 11749,BLOCK>PLOT,,,,,3,3,"BLOCK>PLOT:23,BLOCK:1",2015,79,2015-05-29T02:00:00Z,75,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.4,2015-11-19T01:00:00Z,8.9,2015-11-19T01:00:00Z,3.8,2015-11-19T01:00:00Z
49,3292133,BS3,Barley_Spring_MTA,63518,https://doi.org/10.15454/2FIWCT,K 17227,BLOCK>PLOT,,,,,9,5,"BLOCK>PLOT:49,BLOCK:1",2015,67,2015-05-17T02:00:00Z,64,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.7,2015-11-20T01:00:00Z,9,2015-11-20T01:00:00Z,4,2015-11-20T01:00:00Z
1,3292185,BS3,Barley_Spring_MTA,63519,https://doi.org/10.15454/B2DXOU,K 10628,BLOCK>PLOT,,,,,11,14,"BLOCK>PLOT:1,BLOCK:4",2015,82,2015-06-01T02:00:00Z,57,2015-06-16T02:00:00Z,1,2015-04-26T02:00:00Z,31.2,2015-11-30T01:00:00Z,10.8,2015-11-30T01:00:00Z,4,2015-11-30T01:00:00Z
8,3292312,BS3,Barley_Spring_MTA,63520,https://doi.org/10.15454/LOJLG0,K 10877,BLOCK>PLOT,,,,,18,1,"BLOCK>PLOT:8,BLOCK:6",2015,76,2015-05-26T02:00:00Z,66,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,33.1,2015-10-26T01:00:00Z,12.1,2015-10-26T01:00:00Z,3.7,2015-10-26T01:00:00Z
53,3292014,BS3,Barley_Spring_MTA,63521,https://doi.org/10.15454/7WTGY1,Agul 2,BLOCK>PLOT,,,,,3,6,"BLOCK>PLOT:53,BLOCK:1",2015,70,2015-05-20T02:00:00Z,98,2015-06-16T02:00:00Z,2,2015-04-26T02:00:00Z,23.4,2015-11-19T01:00:00Z,8.6,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z
53,3292140,BS3,Barley_Spring_MTA,63522,https://doi.org/10.15454/6MGCB6,Pallidum 4,BLOCK>PLOT,,,,,9,12,"BLOCK>PLOT:53,BLOCK:2",2015,79,2015-05-29T02:00:00Z,94,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.9,2015-11-30T01:00:00Z,8.8,2015-11-30T01:00:00Z,3.7,2015-11-30T01:00:00Z
61,3292550,BS3,Barley_Spring_MTA,63522,https://doi.org/10.15454/6MGCB6,Pallidum 4,BLOCK>PLOT,,,,,29,19,"BLOCK>PLOT:61,BLOCK:9",2015,81,2015-05-31T02:00:00Z,73,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.4,2015-11-30T01:00:00Z,8.7,2015-11-30T01:00:00Z,3.6,2015-11-30T01:00:00Z
38,3292165,BS3,Barley_Spring_MTA,63523,https://doi.org/10.15454/JBYOP1,Odesskij 36,BLOCK>PLOT,,,,,10,17,"BLOCK>PLOT:38,BLOCK:3",2015,69,2015-05-19T02:00:00Z,88,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.5,2015-11-30T01:00:00Z,9.5,2015-11-30T01:00:00Z,4,2015-11-30T01:00:00Z
14,3292030,BS3,Barley_Spring_MTA,63524,https://doi.org/10.15454/6T73TF,Bavaria (Ackermanns Bavaria),BLOCK>PLOT,,,,,4,2,"BLOCK>PLOT:14,BLOCK:1",2015,79,2015-05-29T02:00:00Z,84,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.2,2015-11-30T01:00:00Z,7.8,2015-11-30T01:00:00Z,3.8,2015-11-30T01:00:00Z
22,3292565,BS3,Barley_Spring_MTA,63524,https://doi.org/10.15454/6T73TF,Bavaria (Ackermanns Bavaria),BLOCK>PLOT,,,,,30,15,"BLOCK>PLOT:22,BLOCK:9",2015,78,2015-05-28T02:00:00Z,82,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.7,2015-10-19T02:00:00Z,8.8,2015-10-19T02:00:00Z,3.7,2015-10-19T02:00:00Z
60,3292154,BS3,Barley_Spring_MTA,63525,https://doi.org/10.15454/JRAE7Q,Pumper,BLOCK>PLOT,,,,,10,6,"BLOCK>PLOT:60,BLOCK:1",2015,86,2015-06-05T02:00:00Z,63,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.8,2015-11-30T01:00:00Z,8.6,2015-11-30T01:00:00Z,3.6,2015-11-30T01:00:00Z
22,3292327,BS3,Barley_Spring_MTA,63526,https://doi.org/10.15454/PDEOQK,Novosadski 294 (NS 294),BLOCK>PLOT,,,,,18,16,"BLOCK>PLOT:22,BLOCK:4",2015,69,2015-05-19T02:00:00Z,71,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29.4,2015-10-26T01:00:00Z,10.8,2015-10-26T01:00:00Z,3.7,2015-10-26T01:00:00Z
49,3292343,BS3,Barley_Spring_MTA,63527,https://doi.org/10.15454/0IV9D9,Athenais,BLOCK>PLOT,,,,,19,12,"BLOCK>PLOT:49,BLOCK:5",2015,80,2015-05-30T02:00:00Z,60,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,31,2015-11-04T01:00:00Z,11.5,2015-11-04T01:00:00Z,3.8,2015-11-04T01:00:00Z
60,3292081,BS3,Barley_Spring_MTA,63528,https://doi.org/10.15454/A9AURO,HOR 383,BLOCK>PLOT,,,,,6,13,"BLOCK>PLOT:60,BLOCK:2",2015,83,2015-06-02T02:00:00Z,73,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.8,2015-11-03T01:00:00Z,10.9,2015-11-03T01:00:00Z,3.5,2015-11-03T01:00:00Z
23,3292355,BS3,Barley_Spring_MTA,63529,https://doi.org/10.15454/TSDCRV,HOR 750,BLOCK>PLOT,,,,,20,3,"BLOCK>PLOT:23,BLOCK:7",2015,74,2015-05-24T02:00:00Z,82,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,32.5,2015-10-28T01:00:00Z,11.8,2015-10-28T01:00:00Z,3.9,2015-10-28T01:00:00Z
66,3292525,BS3,Barley_Spring_MTA,63530,https://doi.org/10.15454/CYMDGK,HOR 753,BLOCK>PLOT,,,,,28,13,"BLOCK>PLOT:66,BLOCK:8",2015,70,2015-05-20T02:00:00Z,84,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.7,2015-10-21T02:00:00Z,11,2015-10-21T02:00:00Z,3.5,2015-10-21T02:00:00Z
4,3292408,BS3,Barley_Spring_MTA,63530,https://doi.org/10.15454/CYMDGK,HOR 753,BLOCK>PLOT,,,,,22,14,"BLOCK>PLOT:4,BLOCK:9",2015,70,2015-05-20T02:00:00Z,95,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.8,2015-10-28T01:00:00Z,9.5,2015-10-28T01:00:00Z,3.9,2015-10-28T01:00:00Z
19,3292495,BS3,Barley_Spring_MTA,63542,https://doi.org/10.15454/FLO4MA,MR 1/13,BLOCK>PLOT,,,,,27,2,"BLOCK>PLOT:19,BLOCK:7",2015,70,2015-05-20T02:00:00Z,78,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29.1,2015-10-26T01:00:00Z,11,2015-10-26T01:00:00Z,3.7,2015-10-26T01:00:00Z
10,3292526,BS3,Barley_Spring_MTA,63542,https://doi.org/10.15454/FLO4MA,MR 1/13,BLOCK>PLOT,,,,,28,14,"BLOCK>PLOT:10,BLOCK:9",2015,70,2015-05-20T02:00:00Z,81,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.6,2015-10-21T02:00:00Z,10.4,2015-10-21T02:00:00Z,3.2,2015-10-21T02:00:00Z
16,3292207,BS3,Barley_Spring_MTA,63544,https://doi.org/10.15454/RIQ4IE,W 23833/8108,BLOCK>PLOT,,,,,12,16,"BLOCK>PLOT:16,BLOCK:4",2015,84,2015-06-03T02:00:00Z,62,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.8,2015-12-01T01:00:00Z,9.7,2015-12-01T01:00:00Z,3.5,2015-12-01T01:00:00Z
47,3292472,BS3,Barley_Spring_MTA,63544,https://doi.org/10.15454/RIQ4IE,W 23833/8108,BLOCK>PLOT,,,,,25,18,"BLOCK>PLOT:47,BLOCK:9",2015,76,2015-05-26T02:00:00Z,65,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.8,2015-10-28T01:00:00Z,9.4,2015-10-28T01:00:00Z,3.6,2015-10-28T01:00:00Z
11,3292096,BS3,Barley_Spring_MTA,63513,https://doi.org/10.15454/ENIOST,K 21820,BLOCK>PLOT,,,,,7,8,"BLOCK>PLOT:11,BLOCK:2",2015,76,2015-05-26T02:00:00Z,80,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.1,2015-11-19T01:00:00Z,8.9,2015-11-19T01:00:00Z,3.9,2015-11-19T01:00:00Z
48,3292166,BS3,Barley_Spring_MTA,63545,https://doi.org/10.15454/X1RPJM,W 23833/2196 11,BLOCK>PLOT,,,,,10,18,"BLOCK>PLOT:48,BLOCK:3",2015,71,2015-05-21T02:00:00Z,59,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,38.7,2015-11-30T01:00:00Z,17.7,2015-11-30T01:00:00Z,3.1,2015-11-30T01:00:00Z
30,3292362,BS3,Barley_Spring_MTA,63546,https://doi.org/10.15454/1GVUOG,W 23829/8039 11,BLOCK>PLOT,,,,,20,10,"BLOCK>PLOT:30,BLOCK:5",2015,76,2015-05-26T02:00:00Z,64,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.3,2015-10-28T01:00:00Z,9.9,2015-10-28T01:00:00Z,3,2015-10-28T01:00:00Z
49,3291987,BS3,Barley_Spring_MTA,63547,https://doi.org/10.15454/BZFDGR,HOR 12830,BLOCK>PLOT,,,,,1,19,"BLOCK>PLOT:49,BLOCK:3",2015,78,2015-05-28T02:00:00Z,55,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.4,2015-11-19T01:00:00Z,10.8,2015-11-19T01:00:00Z,3.6,2015-11-19T01:00:00Z
28,3292321,BS3,Barley_Spring_MTA,63548,https://doi.org/10.15454/98E52G,HOR10879,BLOCK>PLOT,,,,,18,10,"BLOCK>PLOT:28,BLOCK:5",2015,78,2015-05-28T02:00:00Z,95,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.8,2015-10-27T01:00:00Z,9,2015-10-27T01:00:00Z,3.8,2015-10-27T01:00:00Z
4,3292232,BS3,Barley_Spring_MTA,63549,https://doi.org/10.15454/YZHUQG,Schwarze Gemeine Dreizack,BLOCK>PLOT,,,,,14,1,"BLOCK>PLOT:4,BLOCK:6",2015,76,2015-05-26T02:00:00Z,77,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,,,,,,
59,3292061,BS3,Barley_Spring_MTA,63595,https://doi.org/10.15454/WH0DL4,HOR2589,BLOCK>PLOT,,,,,5,13,"BLOCK>PLOT:59,BLOCK:2",2015,70,2015-05-20T02:00:00Z,70,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,,,,,,
29,3292509,BS3,Barley_Spring_MTA,63595,https://doi.org/10.15454/WH0DL4,HOR2589,BLOCK>PLOT,,,,,27,16,"BLOCK>PLOT:29,BLOCK:9",2015,69,2015-05-19T02:00:00Z,83,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.5,2015-10-26T01:00:00Z,9.3,2015-10-26T01:00:00Z,3.3,2015-10-26T01:00:00Z
24,3292368,BS3,Barley_Spring_MTA,63596,https://doi.org/10.15454/VYLRSN,HOR3045,BLOCK>PLOT,,,,,20,16,"BLOCK>PLOT:24,BLOCK:4",2015,69,2015-05-19T02:00:00Z,71,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29.2,2015-10-28T01:00:00Z,10.8,2015-10-28T01:00:00Z,3.6,2015-10-28T01:00:00Z
1,3292379,BS3,Barley_Spring_MTA,63597,https://doi.org/10.15454/Y9P9H8,HOR4354,BLOCK>PLOT,,,,,21,7,"BLOCK>PLOT:1,BLOCK:8",2015,65,2015-05-15T02:00:00Z,54,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.4,2015-10-28T01:00:00Z,8.5,2015-10-28T01:00:00Z,4,2015-10-28T01:00:00Z
59,3292134,BS3,Barley_Spring_MTA,63598,https://doi.org/10.15454/6K2JJH,HOR4514,BLOCK>PLOT,,,,,9,6,"BLOCK>PLOT:59,BLOCK:1",2015,68,2015-05-18T02:00:00Z,61,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.4,2015-11-20T01:00:00Z,8.2,2015-11-20T01:00:00Z,3.8,2015-11-20T01:00:00Z
60,3292028,BS3,Barley_Spring_MTA,63599,https://doi.org/10.15454/J0COVJ,HOR6957,BLOCK>PLOT,,,,,3,20,"BLOCK>PLOT:60,BLOCK:3",2015,67,2015-05-17T02:00:00Z,51,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.8,2015-11-30T01:00:00Z,9.8,2015-11-30T01:00:00Z,3.4,2015-11-30T01:00:00Z
51,3292027,BS3,Barley_Spring_MTA,63600,https://doi.org/10.15454/7HKES6,HOR6958,BLOCK>PLOT,,,,,3,19,"BLOCK>PLOT:51,BLOCK:3",2015,61,2015-05-11T02:00:00Z,51,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.3,2015-11-30T01:00:00Z,10.1,2015-11-30T01:00:00Z,3.6,2015-11-30T01:00:00Z
56,3292358,BS3,Barley_Spring_MTA,63601,https://doi.org/10.15454/3AHHAF,HOR8212,BLOCK>PLOT,,,,,20,6,"BLOCK>PLOT:56,BLOCK:6",2015,61,2015-05-11T02:00:00Z,45,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29.3,2015-10-28T01:00:00Z,10.4,2015-10-28T01:00:00Z,3.9,2015-10-28T01:00:00Z
8,3292488,BS3,Barley_Spring_MTA,63601,https://doi.org/10.15454/3AHHAF,HOR8212,BLOCK>PLOT,,,,,26,14,"BLOCK>PLOT:8,BLOCK:9",2015,62,2015-05-12T02:00:00Z,47,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,17.2,2015-10-21T02:00:00Z,6.6,2015-10-21T02:00:00Z,3.3,2015-10-21T02:00:00Z
14,3292083,BS3,Barley_Spring_MTA,63602,https://doi.org/10.15454/X5YHCO,HOR10727,BLOCK>PLOT,,,,,6,15,"BLOCK>PLOT:14,BLOCK:3",2015,61,2015-05-11T02:00:00Z,43,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29.6,2015-11-19T01:00:00Z,11.2,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z
10,3292149,BS3,Barley_Spring_MTA,63603,https://doi.org/10.15454/3DTSYL,HOR4008,BLOCK>PLOT,,,,,10,1,"BLOCK>PLOT:10,BLOCK:1",2015,80,2015-05-30T02:00:00Z,82,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29.8,2015-12-01T01:00:00Z,11.8,2015-12-01T01:00:00Z,3.6,2015-12-01T01:00:00Z
55,3292337,BS3,Barley_Spring_MTA,63604,https://doi.org/10.15454/Z8DRLU,HOR7051,BLOCK>PLOT,,,,,19,6,"BLOCK>PLOT:55,BLOCK:6",2015,65,2015-05-15T02:00:00Z,77,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.8,2015-11-02T01:00:00Z,10.8,2015-11-02T01:00:00Z,3.4,2015-11-02T01:00:00Z
