WTO_ID:class_ID;WTO class name(PrefLabel);WTO synonyms;Definitions WTO;Verification (Origin_ Way to find the possible alignement);Mappings;Sub mapping info;Information adout the mapping;CO_321_ID:trait_ID;CO_321 trait name;CO_321 (Variable ID);CO_321 (Variable Name);Definitions CO321;Synonyme;Reason for alignement;WTO -> CO_321;CO_321 -> WTO;Comments (Explanation of asymmetry);Suppl. info;Validation of the alignment;Comments from GitLab;Comments from Claire et Michael;Comments from Cyril / Maud;Question aux experts correspondante;
http://purl.obolibrary.org/obo/WTO_0000563;resistance to Tan Spot;resistance to Drechslera tritici-repentis, resistance to Yellow Leaf Spot, resistance to Yellow Leaf Blotch, resistance to Pyrenophora tritici-repentis, resistance to Pyrenophora trichostoma, resistance to Helminthhosporium tritici-repentis;;fungal pathogen name;1;1.4;all info;CO_321:0000345;Tan spot plant response;CO_321:0001404;TanSpotResp_E_1to5;Tan spot (Pyrenophora yellow leaf blotch, yellow spot) response in the plants caused by the agent Pyrenophora tritici-repentis (helminthosporium tritici-repentis). Symptoms: the lesions appear as tan to brown flecks, which expand into large, irregular, oval- or lens-shaped tan blotches with a yellow or chlorotic margin.;;(1) Rule 1. ;1;1;;;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000563;resistance to Tan Spot;resistance to Drechslera tritici-repentis, resistance to Yellow Leaf Spot, resistance to Yellow Leaf Blotch, resistance to Pyrenophora tritici-repentis, resistance to Pyrenophora trichostoma, resistance to Helminthhosporium tritici-repentis;;fungal pathogen name;1;;all info;CO_321:0000911;Tan spot seedling response;CO_321:0001405;TanSpotSdlgResp_E_0to5;Tan spot (Pyrenophora yellow leaf blotch, yellow spot) response in the plants caused by the agent Pyrenophora tritici-repentis (helminthosporium tritici-repentis). Symptoms: the lesions appear as tan to brown flecks, which expand into large, irregular, oval- or lens-shaped tan blotches with a yellow or chlorotic margin.;;(1) Rule 1. , (2)  Seedling reponse to Tan spot;1;1;;(1)https://www.researchgate.net/publication/250119507_Greenhouse_Assessment_of_Seedling_Reaction_to_Tan_Spot_in_Synthetic_Hexaploid_Wheat;Yes;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000563;resistance to Tan Spot;resistance to Drechslera tritici-repentis, resistance to Yellow Leaf Spot, resistance to Yellow Leaf Blotch, resistance to Pyrenophora tritici-repentis, resistance to Pyrenophora trichostoma, resistance to Helminthhosporium tritici-repentis;;fungal pathogen name;1;1.4;all info;CO_321:0000650;Tan spot severity;CO_321:0001407;TanSpotSev_E_00to99;Tan spot (Pyrenophora yellow leaf blotch, yellow spot) severity in the plants caused by the agent Pyrenophora tritici-repentis (Helminthosporium tritici-repentis). Symptoms: the lesions appear as tan to brown flecks, which expand into large, irregular, oval- or lens-shaped tan blotches with a yellow or chlorotic margin.;;(1) Rule 1. ;1;1;Some of the variables are Obsolete/legacy;;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000578;resistance to Tilletia caries;resistance to Tilletia tritici;;WTO branch/Structure of WTO ontology/depends on the time;1;1.4, 1.5;Suppl. info;CO_321:0000100;Tilletia tritici bunt incidence;CO_321:0001415;TtritInc_E_pct;Bunt incidence in the plants caused by the agent Tilletia tritici (stinking bunt, covered smut, hill bunt, complete bunt, low bunt, high bunt).;;(1) Rule 1. (2)Tilletia caries is the same species as Tilletia tritici (WTO synonyms).;1;1;to check for synonyms;;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000579;resistance to Tilletia foetida;resistance to Tilletia laevis, resistance to Tilletia tritici var. Laevis, resistance to Erysibe foetida, resistance to Tilletia foetens, resistance to Ustilago foetens;;WTO branch/Structure of WTO ontology/depends on the time;1;1.4,1,5;Suppl. info;CO_321:0000099;Tilletia laevis bunt incidence;CO_321:0001414;TlaevInc_E_pct;Bunt incidence in the plants caused by the agent Tilletia laevis (stinking bunt, covered smut, hill bunt, complete bunt, low bunt, high bunt).;;(1) Rule 1. (2)Tilletia foetida is the same species as Tilletia laevis (WTO synonyms).;1;1;to check for synonyms;;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000510;resistance to wheat blast;resistance to Pyricularia grisea, resistance to Magnaporthe oryzae, resistance to Magnaporthe grisea, resistance to Gray Leaf Spot;;fungal pathogen name;1;1.4;all info;CO_321:0001031;Wheat blast severity;CO_321:0001450;MgrisSev_E_pct;Wheat blast severity in the spikes caused by the agent Magnaporthe grisea (Pyricularia oryzae). Symptoms: It can infect all above-ground parts of the wheat plant, but head blast, resembling Fusarium head blight in appearance, is the most common symptom in the field. Infected spikes become bleached and produce small shriveled seed or none at all.;;(1) Rule 1. ;1;1;;;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000511;resistance to wheat dwarf virus;resistance to wheat dwarf, resistance to WDV;;virus name/ depends on the time (occurence of a disease in a specified period of time);1;1.4, 1.5;Suppl info;CO_321:0000096;Barley yellow dwarf incidence;CO_321:0001069;BYDInc_E_0to9pct;Wheat yellow dwarf incidence in the plants caused by the agent wheat yellow dwarf virus.;;(1) Rule 1. (2) the yellow dwarf disease of wheat and barley is caused by the same virus complex  [REF].;1;1;;https://cropwatch.unl.edu/plantdisease/wheat/barley-yellow-dwarf;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000568;resistance to wheat streak mosaic virus;resistance to WSMV resistance to wheat streak mosaic;;;0;;;;;;;;;no appropriate mapping found;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;Maladie/agent absent de CO. Experts: Est ce que barley stripe mosaic virus de la CO correspondrait à un Wheat streak mosaic virus ou Chloris Striate Moisaic virus ?;;;
;;4;;;;;;;;;;;;;;;;;;;;;;
http://purl.obolibrary.org/obo/WTO_0000343;response to nitrogen limitation;response to nitrogen deficiency;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;2;;;CO_321:1010070;Straw nitrogen concentration;CO_321:1000172;STR-N.Z92_%;;Straw nitrogen concentration (Z92);(1)Need to present low level in the straw and in the grain;1;0;;;"Article:""Understanding plant response to nitrogen limitation for the improvement of crop nitrogen use efficiency"", https://academic.oup.com/jxb/article/62/4/1499/461447?login=true";;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;passage de 0 à 2. Lien entre l'absoption d'une molécule et la teneur dans une partie de la plante.;;
http://purl.obolibrary.org/obo/WTO_0000343;response to nitrogen limitation;response to nitrogen deficiency;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;2;;;CO_321:1010105;Grain nitrogen concentration;CO_321:1000067;GNC_%;;Grain nitrogen concentration;(1)Need to present low level in the straw and in the grain;1;0;Need to present low level in straw and in the grain;Only low levels of the phosphorus can be identified in this mapping that lead to asymetry;"Article:""Understanding plant response to nitrogen limitation for the improvement of crop nitrogen use efficiency"", https://academic.oup.com/jxb/article/62/4/1499/461447?login=true";validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;"CO_321 trait(ID)  Only ""Grain nitrogen concentration""";;
http://purl.obolibrary.org/obo/WTO_0000185;response to nutrient deficiency;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping found;;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000344;response to phophorus limitation;response to phosphate limitation, rsponse to phosphate deficiency, response to phophorus deficiency, response to phosphorus deficiency;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;2;;;CO_321:0000223;Grain phosphorous content;CO_321:0001202;GPhos_M_mgkg;Content of phosphorus in grain.;;(1) If the content in the grain show deficiency of phosphorus;1;0;pas de mapping entre classe, mais mapping entre données à calculer/ ME: To response the phosphorus deficiency the content could be deficient not only into the grain but also in the other part of the plant;http://www.ipni.net/publication/bettercrops.nsf/0/5C45CC19F85BE8E185257D32005576A1/%24FILE/BC-1993-3%20p27.pdf;;validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000103;response to plant density;;;biotic stress name;1;1.3;Suppl. info;CO_321:0000187;Plant stand;CO_321:0501120;PlntStnd_E_0to9;Plant population or plant density.;;(1) Concerning the definition in CO321 plant stand is a sysnonym of plant density that give a reason to create a mapping between Response to plant density(WTO) and Plant Stand (CO321);1;1;;;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000345;response to potassium deficiency;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;2;;;CO_321:0500036;Grain Potassium content;CO_321:0501079;GPota_M_ppm;Content of Potasium in grain.;;(1)depends of the content but not only in the grain but also in the other part of the plant (2)no appropriate mapping found;1;0;pas de mapping entre classe, mais mapping entre données à calculer;https://www.nature.com/articles/s41598-018-37838-3;;to be validated (the scores  of the mapping are changed);https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000256;response to potassium limitation;response to potassium deficiency;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;2;;;CO_321:0500036;Grain Potassium content;CO_321:0501079;GPota_M_ppm;Content of Potasium in grain.;;(1)depends of the content in the grain and not only in the grain but also in the other part of the plant (2)no appropriate mapping found;1;0;pas de mapping entre classe, mais mapping entre données à calculer/ME:Can be presented not only in the grain but also in another parts of the plant;https://pubag.nal.usda.gov/download/20226/PDF;;to be validated (the scores of the mapping are changed);https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000257;response to primary nutrient limitation;primary nutrient deficiency;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;Suppl. info;CO_321:1010025;Nitrogen nutrition index;CO_321:1000083;NNI.Z65_%;;Nitrogen nutrition index at anthesis (Z65);(1)Impact the development stage;1;0;pas de mapping entre classe, mais mapping entre données à calculer/ME:The code  of the mapping is changed to 2;https://www.sciencedirect.com/science/article/abs/pii/S1161030117300825;;to be validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000258;response to soil acidity;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;CO_321:0000078;Acid soil tolerance;CO_321:0001040;AcdTol_E_1to5;Plant tolerance to acid soil./ Observe the growth of plants per plot/entry in a low pH (acid) soil field and rate the tolerance.;;;1;1;oui;;;validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000186;response to stress from soil;soil stress response;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping found;;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000187;response to temperature;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;2;;;CO_321:0000193;Canopy temperature;CO_321:0001094;CT_M_C;Surface temperature of the canopy;;(1)Measurement of the surface temperature of the canopy;1;0;pas de mapping direct entre classe, mais mapping entre données à calculer;https://www.sciencedirect.com/topics/engineering/temperature-response;;validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000104;response to vernalization;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;1;;Classification of vernalization responsive growth habit as winter, facultative or spring wheat.;CO_321:0000665;Growth class;CO_321:0001227;GrwCls_E_1to3;Classification of vernalization responsive growth habit as winter, facultative or spring wheat. ;;Categories of vernalization;1;1;;to be validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;0;1;;;
http://purl.obolibrary.org/obo/WTO_0000259;response to water deficiency;adaptation to water stress, responses to drought;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;CO_321:0000131;Drought tolerance;CO_321:0001120;DroughtTol_E_1to5;Plant tolerance to drought conditions.;;Wheat plants are responses to water deficit relative to its growth stage, metabolic activity, and yield potential.;1;1;oui;;https://www.hindawi.com/journals/tswj/2013/610721/;validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000259;response to water deficiency;adaptation to water stress, responses to drought;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;5;;;CO_321:0001529;Leaf rolling incidence;CO_321:0001650;LRollInc_E_pct;Incidence of leaf rolling, usually scored under drought stress.;;Response to water deficiency can lead to leaf rolling incidence;1;1;oui;;(1)https://www.hindawi.com/journals/tswj/2013/610721/ (2)https://www.researchgate.net/publication/329141931_Leaf_rolling_in_wheat;validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000259;response to water deficiency;adaptation to water stress, responses to drought;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;5;;;CO_321:0001528;Leaf rolling severity;CO_321:0001649;LRollSev_E_1to5;Severity of leaf rolling, usually scored under drought stress.;;Response to water deficiency can lead to leaf rolling severity;;;CN: oui. CO à revoir : classe identique à la précédente.;;;to be validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000188;response to water stress;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;2;;;CO_321:0000198;Canopy normalized water index 1;CO_321:0001083;NWI1_M_Idx;Normalized water index 1 is used track changes in rwc, leaf water potential, stomatal conductance, and foliage minus air temperature differences when plant water stress is well developed (rwc<0.85).;;The definition of canopy normalized index;1;0;pas de mapping direct entre classe, mais mapping entre données à calculer/ME: The mapping code is changed to 2;;;validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000188;response to water stress;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;2;;;CO_321:0000199;Canopy normalized water index 2;CO_321:0001084;NWI2_M_Idx;Normalized water index 2 is used track changes in rwc, leaf water potential, stomatal conductance, and foliage minus air temperature differences when plant water stress is well developed (rwc<0.85).;;The definition of canopy normalized index;1;0;pas de mapping direct entre classe, mais mapping entre données à calculer/ME: The mapping code is changed to 2;;;validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000188;response to water stress;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;2;;;CO_321:0000200;Canopy normalized water index 3;CO_321:0001085;NWI3_M_Idx;Normalized water index 3 is used track changes in rwc, leaf water potential, stomatal conductance, and foliage minus air temperature differences when plant water stress is well developed (rwc<0.85).;;The definition of canopy normalized index;1;0;pas de mapping direct entre classe, mais mapping entre données à calculer/ME: The mapping code is changed to 2;;;validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000188;response to water stress;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;2;;;CO_321:0000201;Canopy normalized water index 4;CO_321:0001086;NWI4_M_Idx;Normalized water index 4 is used track changes in rwc, leaf water potential, stomatal conductance, and foliage minus air temperature differences when plant water stress is well developed (rwc<0.85).;;The definition of canopy normalized index;1;0;pas de mapping direct entre classe, mais mapping entre données à calculer/ME: The mapping code is changed to 2;;;validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000188;response to water stress;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;4;;;CO_321:0000209;Canopy water index;CO_321:0001096;WI_M_Idx;Water index use reflectance at 970 nm as a wavelength sensitive to water content, while reflectance at 900 nm is taken as a reference which is similarly affected by canopy and leaf structures but with null absorption by water.;;the definition in CO321;1;0;;;;to be validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000260;rhizotoxicity;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping found;;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000189;root lodging resistance;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping was found;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000432;Russian wheat aphid resistance;resistance to Diuraphis noxia Kurdjumov, resistance to RWA;;insect name;1;1.4;all info;CO_321:0000091;Russian wheat aphid damage;CO_321:0001329;DnoxiDmg_E_pct;The plant damage caused by Russian wheat aphid, Diuraphis noxis.;;(1) Rule 2;1;1;;;Validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;
http://purl.obolibrary.org/obo/WTO_0000261;salt resistance;salinity tolerance, salinity adaptation, salinity resistance, adaptation to salt stress, salt tolerance;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;1;1.4;;CO_321:0000132;Salinity tolerance;CO_321:0001330;SaltTol_E_1to9;Plant tolerance to soil salinity.;;(1)The term salinity refers to the concentrations of salts in water or soils. In WTO the class salt resistance has the synonym salinity tolerance. Rule 4.;1;1;oui;;The mapping is symetric;validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000262;seed colour;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;1;1.1;;CO_321:0000075;grain color;;;;;no appropriate mapping found;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000190;seed dormancy;grain dormancy;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;CO_321:0000016;Growth stage;CO_321:0001228;GrwStg_Zdks_00to99;Growth/developmental stages based on Zadoks decimal code.;;(1)In the scale is represent seed dormant, (2)no appropriate mapping was found;1;1;95 seed dormant;no mapping;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000105;seedling vigour;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;1;1.2;;CO_321:0000009;Plant early vigour;CO_321:0001299;ErlVig_E_1to5;Capacity of a seedling or plant to grow vegetatively in early stages of development.;Seedling vigour, Plant early vigor;Exact match with the synonym with CO321;1;1;symmetric;validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000191;semolina characteristic;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping found;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000263;semolina color;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;1;1.1;;CO_321:0000075;Semolina color;CO_321:0001333;SemoCol_M_bvalue;The semolina color.;;exact match;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000264;sensitivity to photoperiod;photoperiod sensitivity, photoperiodic response, photoperiodic sensitivity;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;1;1.2;;CO_321:0000672;Plant photoperiod response;CO_321:0001305;PhotopResp_E_1to9;Extent to which long days hasten flowering.;Daylength sensitivity;(1)Rule 6  (2) Sensitivity to photoperiod in WTO has synonym photoperiodic response that can be considered the same as photoperiod response;1;1;oui;;;validated;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000265;shade tolerance;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping found;;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;
http://purl.obolibrary.org/obo/WTO_0000107;shatter resistance;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;1;1.3;;CO_321:0000057;Spike shattering;CO_321:0001367;Shattering_E_pct;Observation of grains dehiscence from spike at maturity.;;the trait spike shattering is concerning only to spike so that it is possible to be reduced to shatter resistance;1;0;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;ok;chgt de 2 en 1. Shatter ne porte que sur les épis ou grain. donc synonymes.;;;
http://purl.obolibrary.org/obo/WTO_0000108;shoot density;shoot density;"does tiller mean the same thing as shoot? Should we merged ""shoot density"" and plant iller density?";;0;;;;;;;;;no appropriate mapping was found;;;no appropriate matching found;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000192;shoot number per m2;;coming from alignement WTO_WIPO;;2;;;CO_321:0000190;Tiller number;CO_321:1000134;NT.Z13: Tillers per area (Z13);;;no appropriate mapping was found;;;no appropriate matching found;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000193;shoot number per plant;;;;0;;;;;;;;;no appropriate mapping was found;;;no appropriate matching found;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000266;single-kernel hardness;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping found;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000267;soft grain texture;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping found;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000197;spike fragility;;;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;4;;;CO_321:0000057;Spike shattering;CO_321:0001367;Shattering_E_pct;Observation of grains dehiscence from spike at maturity.;;;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;ok;;;;
http://purl.obolibrary.org/obo/WTO_0000111;spike length;ear length, length of ear, ear size;Length of spike.;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;1;1.1;;CO_321:0000056;Spike length;CO_321:1000079;SPIKELENGTH.Z30_mm;Length of spike.;;exact match;1;1;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
http://purl.obolibrary.org/obo/WTO_0000112;spike waxiness;;NARO: Degree of spike waxiness at the full heading time. 0:Absent 2:Almost none 3:Very little 4:Little 5:Intermediate 6:Some 7:Much 8:Very much.;https://docs.google.com/document/d/15IU1eUyA_8ou01g-e3PWFqy5CL77SubVtV2VpMq6EUo/edit;0;;;;;;;;;no appropriate mapping was found;;;;;https://docs.google.com/document/d/1q81zfG5MkAqHYieo_COuuS_pujl-x1JW01iD-K79yO0/edit#;;;;;
